,School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
755,400058,NORTH LAWNDALE - CHRISTIANA HS,North Lawndale College Prep - Christiana,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400058,https://www.nlcphs.org,-87.70898711,41.85856355,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
756,609750,SIMPSON HS,Simpson Academy HS for Young Women,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609750,https://simpsonacademy.cps.edu,-87.66872223,41.86436548,General Education,,
757,609883,DENEEN,Charles S Deneen Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609883,https://deneen.cps.edu,-87.62334459,41.76249026,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
758,609723,MARSHALL HS,John Marshall Metropolitan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609723,http://marshallmetro.cps.edu,-87.70805007,41.87844409,Agricultural Sciences,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
759,609723,MARSHALL HS,John Marshall Metropolitan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609723,http://marshallmetro.cps.edu,-87.70805007,41.87844409,Culinary Arts,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
760,609723,MARSHALL HS,John Marshall Metropolitan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609723,http://marshallmetro.cps.edu,-87.70805007,41.87844409,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
761,400052,NOBLE - COMER,Noble - Gary Comer College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400052,https://nobleschools.org/comer,-87.60416375,41.76525228,General Education,None,"Students currently enrolled in the school's eighth grade will receive an offer.Students who are not currently enrolled in the school are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, overlay general."
762,400081,ACERO - DE LAS CASAS,Acero Charter Schools - Bartolom� de las Casas,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400081,http://bc.aceroschools.org,-87.66794917,41.85950401,General Education,,
763,610083,BEARD,Daniel C Beard Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610083,https://beard.cps.edu,-87.78963033,41.97012488,General Education,,
764,609788,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609788,https://barnard.cps.edu,-87.65807422,41.70513101,Magnet Cluster (International Baccalaureate Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
765,609788,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609788,https://barnard.cps.edu,-87.65807422,41.70513101,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
766,609773,AGASSIZ,Louis A Agassiz Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609773,http://agassizschool.org,-87.65622867,41.934126299999996,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
767,400036,CHICAGO VIRTUAL,Chicago Virtual Charter School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400036,https://www.cvcschool.org/,-87.64977248,41.88055011,General Education,None,Students currently enrolled in the school's eighth grade will have a guaranteed offer to this program.Students are randomly selected by computerized lottery.
768,610102,OGLESBY,Richard J Oglesby Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610102,https://oglesby.cps.edu,-87.64546949999999,41.75467006,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
769,609899,EBINGER,Christian Ebinger Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609899,https://ebingerschool.org,-87.81116978,42.00440792,Magnet Cluster (International Baccalaureate Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
770,609899,EBINGER,Christian Ebinger Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609899,https://ebingerschool.org,-87.81116978,42.00440792,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
771,610038,LINCOLN,Abraham Lincoln Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610038,http://www.lincolnelementary.org,-87.6444973,41.92452482,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
772,610504,THOMAS,Velma F Thomas Early Childhood Center,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610504,http://thomas.cps.edu/,-87.67754185,41.82777491,General Education,,
773,610319,EVERGREEN,Evergreen Academy Middle School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610319,https://evergreenacademyms.com,-87.66781651,41.82935562,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade 6-7, and who will remain enrolled in the school for the coming school year."
774,609944,GRISSOM,Virgil Grissom Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609944,http://grissom.cps.edu,-87.55330671,41.662481,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
775,609810,BRIDGE,Norman A Bridge Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609810,https://bridge.cps.edu,-87.79866892,41.94911439,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
776,609972,HAUGAN,Helge A Haugan Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609972,http://haugan.cps.edu,-87.72312803,41.96402871,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-5, and who will remain enrolled in the school for the coming school year."
777,400157,NOBLE - BAKER HS,Noble - Baker College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400157,https://nobleschools.org/baker,-87.55620144,41.73462237,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
778,609853,CHASE,Salmon P Chase Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609853,https://chase.cps.edu,-87.69456225,41.91799265,Magnet Cluster (World Language/Two-Way Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
779,609856,CLAY,Henry Clay Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609856,http://clay.cps.edu,-87.54461359999999,41.65455815,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
780,400021,CATALYST - CIRCLE ROCK,Catalyst Elementary Charter School - Circle Rock,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400021,https://catalystschools.org/circle-rock,-87.76532198,41.88232222,General Education,,
781,609928,FULLER,Melville W Fuller Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609928,http://fuller.cps.edu/,-87.61178404,41.8180034,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
782,609691,NORTH-GRAND HS,North-Grand High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609691,https://www.northgrandhs.org,-87.73523756,41.91167369,Allied Health,None,Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.
783,609691,NORTH-GRAND HS,North-Grand High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609691,https://www.northgrandhs.org,-87.73523756,41.91167369,Culinary Arts,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
784,609691,NORTH-GRAND HS,North-Grand High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609691,https://www.northgrandhs.org,-87.73523756,41.91167369,General Education,Students who live within the school's attendance boundary have no eligibility requirements.All applicants who live outside of the school's attendance boundary: Minimum GPA of 2.5 in 7th grade and 7th grade minimum attendance percentage of 93.,"Students who live within the school's attendance boundary can be admitted automatically.Eligible students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
785,609691,NORTH-GRAND HS,North-Grand High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609691,https://www.northgrandhs.org,-87.73523756,41.91167369,Pre-Engineering,None,Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.
786,609710,HARLAN HS,John M Harlan Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609710,https://www.harlanfalcons.org,-87.62062344,41.71837235,Digital Media,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
787,609710,HARLAN HS,John M Harlan Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609710,https://www.harlanfalcons.org,-87.62062344,41.71837235,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.Eligible students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, staff preference, general."
788,609991,HERZL,Theodore Herzl Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609991,http://auslchicago.org/schools/pages/herzl,-87.71899385,41.8620813,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
789,610215,MADERO,Francisco I Madero Middle School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610215,https://madero.cps.edu,-87.70506426,41.84095691,Magnet Cluster (International Baccalaureate Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
790,609894,DRAKE,John B Drake Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609894,https://drake.cps.edu,-87.62855345,41.84404331,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
791,610016,KELLOGG,Kate S Kellogg Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610016,http://kellogg.cps.edu/,-87.67723251,41.72526344,Magnet Cluster (International Baccalaureate Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
792,610016,KELLOGG,Kate S Kellogg Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610016,http://kellogg.cps.edu/,-87.67723251,41.72526344,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
793,400121,ACERO - DE LA CRUZ,Acero Charter Schools - Sor Juana In�s de la Cruz,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400121,http://jc.aceroschools.org,-87.68440568,42.01647588,Fine and Performing Arts,None,"Students currently enrolled in the school's eighth grade will receive an offer.Applicants who are not currently enrolled in the school are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in eighth grade at an Acero Elementary Charter School, sibling, general."
794,609793,NICHOLSON,Lillian R. Nicholson STEM Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609793,https://www.nicholsonstemacademy.org,-87.64745284,41.78494238,Magnet Cluster (STEM/Technology),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
795,610121,IRVING,Washington Irving Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610121,http://irving.cps.edu/,-87.68361565,41.87159549,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
796,610172,SHERMAN,William T Sherman Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610172,https://sherman.cps.edu,-87.65022145,41.79976621,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
797,610076,MOOS,Bernhard Moos Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610076,https://mooselementary.org,-87.69694139,41.91250548,Magnet Cluster (International Baccalaureate Middle Years/Two-Way Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
798,610076,MOOS,Bernhard Moos Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610076,https://mooselementary.org,-87.69694139,41.91250548,Magnet Cluster (International Baccalaureate Primary Years/Two-Way Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
799,609774,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609774,https://alcottelementary.net,-87.64641314,41.92984985,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
800,610250,SALAZAR,Ruben Salazar Elementary Bilingual Center,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610250,https://salazar.cps.edu,-87.63363243,41.90141653,Open Enrollment (Dual Language),None,"This school does not have an attendance boundary. Students must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
801,400139,YCCS - SULLIVAN,YCCS-Sullivan House Alternative HS,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400139,https://sullivanhousehschicago.com,-87.57849167,41.74628657,General Education,,
802,609912,FARNSWORTH,James B Farnsworth Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609912,http://www.farnsworthschool.com,-87.76607166,41.97979006,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
803,610094,NETTELHORST,Louis Nettelhorst Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610094,https://nettelhorst.org,-87.64456122,41.94163655,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
804,610067,MCKAY,Francis M McKay Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610067,https://mckayschool.org,-87.69178649999999,41.76814276,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
805,610559,SHIELDS MIDDLE,James Shields Middle School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610559,https://shieldsmiddleschool.org,-87.68977977,41.80649141,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade 5-7, and who will remain enrolled in the school for the coming school year."
806,610153,RYDER,William H Ryder Math & Science Specialty ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610153,https://ryderschool.org,-87.6388427,41.73537939,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
807,609978,SMITH,Wendell Smith Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609978,https://wendellsmithcps.enschool.org,-87.60466041,41.70755762,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
808,610352,DURKIN PARK,Durkin Park Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610352,https://durkinpark.com,-87.72995529,41.73884394,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
809,610107,OTIS,James Otis Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610107,http://otis.cps.edu,-87.66542624,41.89180608,Magnet Cluster (World Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
810,610392,WORLD LANGUAGE HS,World Language Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610392,https://wl.lvlhs.org,-87.73529222,41.83439662,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically to the Little Village Lawndale High School campus. The specific school from which the student receives an offer is dependent upon the order that the school is ranked on the student�s application.Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, staff preference, general."
811,610245,DOUGLASS HS,Frederick A Douglass Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610245,https://douglassacademy.org,-87.76766846,41.89036863,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, general."
812,400180,KIPP - ONE,KIPP One Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400180,https://www.kippchicago.org,-87.7266148,41.89380504,General Education,,
813,610145,REINBERG,Peter A Reinberg Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610145,https://reinberg.cps.edu,-87.76898262,41.9430189,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
814,609698,BOGAN HS,William J Bogan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609698,https://boganhs.org,-87.72109745,41.74937561,Accounting,None,Students are randomly selected by computerized lottery. General Education and 504 Plan Students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
